trip_direction,license_plate,last_stop_id,trip_id,speed,observationDateTime,vehicle_label,route_id,id,last_stop_arrival_time,trip_delay,actual_trip_start_time,location.type,location.coordinates
UP,GJ05CU2015,1017,17595812,0,2022-01-08 06:17:38+05:30,E023,21U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:13,580,2022-01-08T06:01:28+05:30,Point,"[72.833802, 21.208753]"
UP,GJ05CU2366,4006,17598132,36,2022-01-08 06:17:38+05:30,E022,14U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:33,126,2022-01-08T06:15:13+05:30,Point,"[72.760309, 21.147421]"
UP,GJ05CU2015,1017,17595812,0,2022-01-08 06:17:38+05:30,E023,21U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:13,580,2022-01-08T06:01:28+05:30,Point,"[72.833802, 21.208753]"
UP,GJ05CU2366,4006,17598132,36,2022-01-08 06:17:38+05:30,E022,14U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:33,126,2022-01-08T06:15:13+05:30,Point,"[72.760309, 21.147421]"
UP,GJ05CU2366,4006,17598132,36,2022-01-08 06:17:38+05:30,E022,14U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:33,126,2022-01-08T06:15:13+05:30,Point,"[72.760309, 21.147421]"
UP,GJ05CU2366,4006,17598132,36,2022-01-08 06:17:38+05:30,E022,14U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:33,126,2022-01-08T06:15:13+05:30,Point,"[72.760309, 21.147421]"
UP,GJ05CU2015,1017,17595812,0,2022-01-08 06:17:38+05:30,E023,21U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:13,580,2022-01-08T06:01:28+05:30,Point,"[72.833802, 21.208753]"
UP,GJ05CU2015,1017,17595812,0,2022-01-08 06:17:38+05:30,E023,21U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:13,580,2022-01-08T06:01:28+05:30,Point,"[72.833802, 21.208753]"
UP,GJ05CU2366,4006,17598132,36,2022-01-08 06:17:38+05:30,E022,14U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:33,126,2022-01-08T06:15:13+05:30,Point,"[72.760309, 21.147421]"
UP,GJ05CU2015,1017,17595812,0,2022-01-08 06:17:38+05:30,E023,21U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:13,580,2022-01-08T06:01:28+05:30,Point,"[72.833802, 21.208753]"
UP,GJ05CU2366,4006,17598132,36,2022-01-08 06:17:38+05:30,E022,14U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:33,126,2022-01-08T06:15:13+05:30,Point,"[72.760309, 21.147421]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BU8841,4052,17592661,44,2022-01-08 06:17:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:49,219,2022-01-08T06:14:39+05:30,Point,"[72.895646, 21.219852]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:17:39+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,103,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BX3906,4534,17596459,8,2022-01-08 06:17:39+05:30,M71,305D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:09,668,2022-01-08T06:05:02+05:30,Point,"[72.84706, 21.122981]"
DN,GJ05CU0654,4021,17598143,37,2022-01-08 06:17:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:39,134,2022-01-08T06:12:09+05:30,Point,"[72.780806, 21.165365]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
DN,GJ05BX3480,2445,17600722,20,2022-01-08 06:17:41+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,513,2022-01-08T06:03:08+05:30,Point,"[72.866671, 21.155735]"
UP,GJ05BX2009,4063,17594909,37,2022-01-08 06:17:41+05:30,A11,20U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:40,49,2022-01-08T06:13:22+05:30,Point,"[72.851495, 21.245589]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:17:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,262,2022-01-08T06:13:45+05:30,Point,"[72.832815, 21.180053]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX3048,2443,17600704,23,2022-01-08 06:17:43+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:17:24,302,2022-01-08T06:01:52+05:30,Point,"[72.857813, 21.16086]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
DN,GJ05BX1196,4049,17592655,33,2022-01-08 06:17:44+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:34,568,2022-01-08T06:10:15+05:30,Point,"[72.892606, 21.207307]"
UP,GJ05BX1430,4047,17592505,24,2022-01-08 06:17:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:45,41,2022-01-08T06:03:48+05:30,Point,"[72.890934, 21.206464]"
UP,GJ05BX1430,4047,17592505,24,2022-01-08 06:17:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:45,41,2022-01-08T06:03:48+05:30,Point,"[72.890934, 21.206464]"
UP,GJ05BX1430,4047,17592505,24,2022-01-08 06:17:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:45,41,2022-01-08T06:03:48+05:30,Point,"[72.890934, 21.206464]"
UP,GJ05BX1430,4047,17592505,24,2022-01-08 06:17:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:45,41,2022-01-08T06:03:48+05:30,Point,"[72.890934, 21.206464]"
UP,GJ05BX1430,4047,17592505,24,2022-01-08 06:17:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:45,41,2022-01-08T06:03:48+05:30,Point,"[72.890934, 21.206464]"
