route_id,trip_delay,license_plate,last_stop_arrival_time,trip_id,observationDateTime,trip_direction,vehicle_label,id,last_stop_id,actual_trip_start_time,location/type,location/coordinates/0,location/coordinates/1,speed
15AU,82,GJ05BZ2651,10:34:05,17530947,2022-01-01T10:34:37+05:30,UP,H279,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2056,2022-01-01T10:31:45+05:30,Point,72.794828,21.159845,0
103SD,608,GJ05BZ2677,10:33:48,17532335,2022-01-01T10:34:36+05:30,DN,H281,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4390,2022-01-01T09:46:04+05:30,Point,72.864755,21.211544,11
16U,124,GJ05BZ2767,,17526808,2022-01-01T10:34:36+05:30,UP,H294,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4041,2022-01-01T09:59:24+05:30,Point,72.86397,21.190969,5
254U,1554,GJ05BZ2789,10:30:39,17527692,2022-01-01T10:34:31+05:30,UP,H298,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:01:59+05:30,Point,72.840249,21.20427,1
14U,68,GJ05BX8849,10:33:39,17532624,2022-01-01T10:34:39+05:30,UP,H30,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2008,2022-01-01T10:08:06+05:30,Point,72.795042,21.209383,41
16U,18,GJ05BZ2876,10:34:04,17526740,2022-01-01T10:34:36+05:30,UP,H303,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2076,2022-01-01T09:56:00+05:30,Point,72.871201,21.184835,26
402U,1128,GJ05BZ3892,10:34:05,17533541,2022-01-01T10:34:33+05:30,UP,H322,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2260,2022-01-01T08:28:18+05:30,Point,72.840297,21.219603,20
706U,106,GJ05BZ3659,10:33:28,17530448,2022-01-01T10:34:36+05:30,UP,H327,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2012,2022-01-01T10:31:28+05:30,Point,72.789932,21.226927,36
13U,211,GJ05BZ4186,10:33:09,17526293,2022-01-01T10:34:37+05:30,UP,H337,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2027,2022-01-01T10:11:16+05:30,Point,72.865821,21.217131,1
14D,129,GJ05BX8827,10:33:37,17532601,2022-01-01T10:34:38+05:30,DN,H34,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4063,2022-01-01T10:30:31+05:30,Point,72.851463,21.244688,23
254U,337,GJ05BZ3679,10:09:53,17527693,2022-01-01T10:34:30+05:30,UP,H345,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2270,2022-01-01T07:33:53+05:30,Point,72.822136,21.218762,18
254U,1368,GJ05BZ3567,10:26:30,17527735,2022-01-01T10:34:34+05:30,UP,H355,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4428,2022-01-01T09:01:09+05:30,Point,72.877822,21.167144,10
213D,2184,GJ05BZ3630,09:46:14,17530614,2022-01-01T10:34:36+05:30,DN,H357,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2222,2022-01-01T09:02:38+05:30,Point,72.831203,21.22459,23
22U,458,GJ05BX8758,,17529752,2022-01-01T10:34:32+05:30,UP,H36,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-01T10:29:11+05:30,Point,72.855722,21.25537,0
16D,148,GJ05BZ3989,10:25:44,17527029,2022-01-01T10:34:36+05:30,DN,H368,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2070,2022-01-01T10:23:52+05:30,Point,72.871381,21.180781,9
15AU,131,GJ05BZ3662,10:13:42,17530967,2022-01-01T10:34:34+05:30,UP,H370,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2037,2022-01-01T09:18:46+05:30,Point,72.795481,21.159939,8
16D,1021,GJ05BZ5309,10:21:19,17526980,2022-01-01T10:34:31+05:30,DN,H383,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2081,2022-01-01T10:06:15+05:30,Point,72.865138,21.216657,18
01U,,GJ05BX8723,,17529437,2022-01-01T10:34:33+05:30,UP,H48,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2799,2022-01-01T10:31:12+05:30,Point,72.807875,21.198548,0
105U,521,GJ05BX3127,,17528419,2022-01-01T10:34:31+05:30,UP,M11,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:22:03+05:30,Point,72.839677,21.203304,0
105D,99,GJ05BX3143,,17528496,2022-01-01T10:34:32+05:30,DN,M14,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2066,2022-01-01T10:26:01+05:30,Point,72.838588,21.151292,0
105D,154,GJ05BX3191,10:33:12,17528495,2022-01-01T10:34:32+05:30,DN,M17,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4022,2022-01-01T10:27:54+05:30,Point,72.848453,21.144209,8
105U,568,GJ05BX3209,10:31:14,17528423,2022-01-01T10:34:35+05:30,UP,M21,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2509,2022-01-01T10:10:04+05:30,Point,72.827745,21.149964,17
213D,77,GJ05BZ5519,08:59:50,17530634,2022-01-01T10:34:35+05:30,DN,H390,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4330,2022-01-01T08:43:22+05:30,Point,72.885488,21.213283,14
403U,518,GJ05BZ5695,10:32:32,17527919,2022-01-01T10:34:36+05:30,UP,H393,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4327,2022-01-01T09:53:04+05:30,Point,72.88086,21.213349,8
13U,135,GJ05BZ5798,10:33:26,17526301,2022-01-01T10:34:39+05:30,UP,H397,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2012,2022-01-01T07:56:09+05:30,Point,72.791115,21.232159,41
302D,77,GJ05BZ5946,10:14:46,17531091,2022-01-01T10:34:34+05:30,DN,H399,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2238,2022-01-01T10:07:58+05:30,Point,72.829349,21.199926,2
02U,362,GJ05BX8672,,17529505,2022-01-01T10:34:38+05:30,UP,H43,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2799,2022-01-01T10:31:07+05:30,Point,72.807728,21.198559,0
104D,176,GJ05BX3022,10:21:35,17533826,2022-01-01T10:34:38+05:30,DN,M02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4449,2022-01-01T10:19:11+05:30,Point,72.88262,21.141911,6
105U,406,GJ05BX3119,10:30:42,17528418,2022-01-01T10:34:33+05:30,UP,M10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1007,2022-01-01T10:20:52+05:30,Point,72.826266,21.181235,21
305D,585,GJ05BX3919,10:34:12,17532041,2022-01-01T10:34:38+05:30,DN,M72,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4545,2022-01-01T10:19:34+05:30,Point,72.833953,21.133624,19
15CU,54,GJ05BU8836,10:30:26,17530880,2022-01-01T10:34:39+05:30,UP,P16,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2068,2022-01-01T09:48:34+05:30,Point,72.848596,21.144754,23
12D,70,GJ05BU8841,,17527327,2022-01-01T10:34:29+05:30,DN,P18,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2039,2022-01-01T10:05:27+05:30,Point,72.833381,21.177838,24
12D,681,GJ05BU9162,10:30:41,17527307,2022-01-01T10:34:31+05:30,DN,P22,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4054,2022-01-01T10:29:20+05:30,Point,72.900264,21.229939,0
12D,205,GJ05BV2468,,17527225,2022-01-01T10:34:36+05:30,DN,P26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4054,2022-01-01T10:31:37+05:30,Point,72.895561,21.225865,39
12U,136,GJ05BV2742,10:31:39,17527100,2022-01-01T10:34:34+05:30,UP,P32,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2056,2022-01-01T10:20:10+05:30,Point,72.80206,21.165978,38
12U,44,GJ05BV4520,10:33:49,17527184,2022-01-01T10:34:39+05:30,UP,P40,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4012,2022-01-01T10:25:38+05:30,Point,72.786335,21.156348,17
12U,238,GJ05BX1291,10:33:38,17527179,2022-01-01T10:34:38+05:30,UP,P50,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2034,2022-01-01T09:54:57+05:30,Point,72.869261,21.194564,16
12D,366,GJ05BX1389,10:31:27,17527301,2022-01-01T10:34:34+05:30,DN,P52,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4053,2022-01-01T10:30:39+05:30,Point,72.895971,21.217872,26
12D,712,GJ05BX1314,10:32:34,17527213,2022-01-01T10:34:34+05:30,DN,P55,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4045,2022-01-01T10:18:53+05:30,Point,72.878885,21.19958,0
12D,421,GJ05BX1229,10:31:01,17527277,2022-01-01T10:34:58+05:30,DN,P57,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4011,2022-01-01T09:48:01+05:30,Point,72.770743,21.150095,0
12U,615,GJ05BX1148,10:32:33,17527094,2022-01-01T10:34:42+05:30,UP,P63,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4012,2022-01-01T10:20:46+05:30,Point,72.791423,21.158408,38
12D,1256,GJ05BX1378,10:32:28,17527270,2022-01-01T10:34:37+05:30,DN,P64,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4009,2022-01-01T09:42:03+05:30,Point,72.762732,21.146764,49
205GD,635,GJ05BX3273,10:32:41,17531330,2022-01-01T10:34:31+05:30,DN,M37,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1009,2022-01-01T09:41:57+05:30,Point,72.817555,21.18085,0
205GD,345,GJ05BX3311,,17531320,2022-01-01T10:32:14+05:30,DN,M41,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,7819,2022-01-01T10:14:59+05:30,Point,72.848772,21.116448,25
504U,1038,GJ05BX3388,10:33:10,17527574,2022-01-01T10:34:30+05:30,UP,M46,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2441,2022-01-01T10:22:30+05:30,Point,72.861832,21.172425,20
104U,587,GJ05BX3480,10:33:44,17533970,2022-01-01T10:34:34+05:30,UP,M59,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2443,2022-01-01T10:09:13+05:30,Point,72.859268,21.159963,8
506U,734,GJ05BX3522,10:32:50,17528279,2022-01-01T10:34:34+05:30,UP,M61,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2631,2022-01-01T10:06:39+05:30,Point,72.821337,21.168259,35
305D,989,GJ05BX3887,10:32:19,17532040,2022-01-01T10:34:38+05:30,DN,M70,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4533,2022-01-01T10:01:06+05:30,Point,72.833717,21.149308,21
12D,59,GJ05BV2159,10:32:27,17527363,2022-01-01T10:34:37+05:30,DN,P29,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4009,2022-01-01T09:43:12+05:30,Point,72.763049,21.146896,45
12U,174,GJ05BV2549,10:31:10,17527076,2022-01-01T10:34:39+05:30,UP,P30,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2038,2022-01-01T10:05:43+05:30,Point,72.858274,21.187437,41
12U,30,GJ05BV2776,10:34:04,17527082,2022-01-01T10:34:34+05:30,UP,P33,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2048,2022-01-01T10:11:10+05:30,Point,72.831411,21.177095,39
15CU,119,GJ05BV4449,10:33:39,17530850,2022-01-01T10:34:38+05:30,UP,P39,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2041,2022-01-01T10:20:18+05:30,Point,72.834165,21.178332,6
12D,775,GJ05BX1427,10:32:33,17527368,2022-01-01T10:34:54+05:30,DN,P61,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4049,2022-01-01T10:30:57+05:30,Point,72.884866,21.202397,52.8
22U,47,GJ05BX1580,10:34:25,17529751,2022-01-01T10:34:46+05:30,UP,A02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4063,2022-01-01T10:31:36+05:30,Point,72.851535,21.247124,14
13U,150,GJ05BX1806,08:35:01,17526385,2022-01-01T10:34:41+05:30,UP,A06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2016,2022-01-01T06:01:24+05:30,Point,72.824983,21.230099,40
20D,158,GJ05BX2181,10:28:31,17529691,2022-01-01T10:34:30+05:30,DN,A26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:18:54+05:30,Point,72.838129,21.203768,23
21U,347,GJ05BX2259,10:30:33,17531110,2022-01-01T10:34:44+05:30,UP,A31,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2077,2022-01-01T10:01:51+05:30,Point,72.859208,21.191818,37
21U,178,GJ05BX2443,10:31:38,17531154,2022-01-01T10:34:28+05:30,UP,A47,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2010,2022-01-01T10:07:42+05:30,Point,72.794721,21.209855,34
20D,315,GJ05BX2465,,17529634,2022-01-01T10:35:04+05:30,DN,A48,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4041,2022-01-01T09:42:07+05:30,Point,72.855577,21.2553,0
13U,57,GJ05BX9504,09:15:44,17526499,2022-01-01T10:34:48+05:30,UP,A51,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2027,2022-01-01T08:54:56+05:30,Point,72.864827,21.21673,38
206D,235,GJ05BX2091,10:33:56,17531986,2022-01-01T10:34:41+05:30,DN,C025,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6688,2022-01-01T10:26:37+05:30,Point,72.74561,21.133772,41
153ED,272,GJ05BX2420,10:33:13,17530574,2022-01-01T10:34:42+05:30,DN,C065,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2304,2022-01-01T10:20:23+05:30,Point,72.849617,21.206401,13
216KD,15,GJ05BX3027,10:28:42,17531909,2022-01-01T10:34:43+05:30,DN,C086,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1105,2022-01-01T09:49:29+05:30,Point,72.816492,21.19224,0
112U,235,GJ05BX2135,,17529042,2022-01-01T10:34:46+05:30,UP,C101,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:33:22+05:30,Point,72.835414,21.20663,19
108U,145,GJ05BX3477,10:22:02,17528621,2022-01-01T10:34:43+05:30,UP,C192,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6812,2022-01-01T09:34:06+05:30,Point,72.751755,21.336963,0
17AU,96,GJ05CU0746,10:32:52,17530196,2022-01-01T10:34:47+05:30,UP,E001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1015,2022-01-01T09:42:12+05:30,Point,72.824352,21.209043,0
17AU,301,GJ05CU0549,10:31:11,17530194,2022-01-01T10:34:46+05:30,UP,E002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2004,2022-01-01T09:29:56+05:30,Point,72.79033,21.184049,35
17AD,785,GJ05CU0654,10:31:48,17530285,2022-01-01T10:34:48+05:30,DN,E003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4054,2022-01-01T09:38:48+05:30,Point,72.906276,21.233947,31
17AD,403,GJ05CU0594,10:28:45,17530281,2022-01-01T10:34:50+05:30,DN,E004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4032,2022-01-01T09:46:50+05:30,Point,72.895286,21.228147,26
21D,210,GJ05CU2414,10:32:33,17531285,2022-01-01T10:34:48+05:30,DN,E029,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2078,2022-01-01T10:05:48+05:30,Point,72.853838,21.193047,0
17AD,69,GJ05CU2487,10:31:27,17530271,2022-01-01T10:34:47+05:30,DN,E030,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2004,2022-01-01T10:26:57+05:30,Point,72.806042,21.197525,30
14U,67,GJ05CU2286,10:33:21,17532753,2022-01-01T10:34:46+05:30,UP,E035,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4018,2022-01-01T10:26:21+05:30,Point,72.775301,21.161889,37
14U,323,GJ05CU2718,10:33:12,17532731,2022-01-01T10:34:47+05:30,UP,E039,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2008,2022-01-01T10:05:42+05:30,Point,72.793419,21.211094,27
21D,20,GJ05CU2192,10:29:10,17531250,2022-01-01T10:34:45+05:30,DN,E040,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2074,2022-01-01T10:15:30+05:30,Point,72.871274,21.181789,0
14D,139,GJ05CU2019,10:33:00,17532796,2022-01-01T10:34:45+05:30,DN,E044,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-01T09:56:15+05:30,Point,72.801128,21.193448,32
102D,363,GJ05BZ0883,10:33:54,17533444,2022-01-01T10:34:50+05:30,DN,H158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2226,2022-01-01T10:21:50+05:30,Point,72.830613,21.228493,11
254U,5767,GJ05BZ0625,09:18:23,17527707,2022-01-01T10:34:47+05:30,UP,H175,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4433,2022-01-01T08:08:03+05:30,Point,72.871802,21.162565,0
213D,8648,GJ05BZ0644,10:24:13,17530623,2022-01-01T10:34:41+05:30,DN,H179,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4317,2022-01-01T07:51:17+05:30,Point,72.88091,21.213266,10
17AEU,24,GJ05BZ0663,10:25:34,17529917,2022-01-01T10:34:50+05:30,UP,H182,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6005,2022-01-01T10:22:14+05:30,Point,72.910012,21.237218,40
14U,34,GJ05BX8526,10:33:40,17532544,2022-01-01T10:34:41+05:30,UP,H19,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4006,2022-01-01T10:32:01+05:30,Point,72.759678,21.146242,16
16D,212,GJ05BZ0915,10:04:17,17526985,2022-01-01T10:34:49+05:30,DN,H208,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2068,2022-01-01T07:49:58+05:30,Point,72.862016,21.21616,0
16D,1003,GJ05BZ1074,10:10:13,17526998,2022-01-01T10:34:47+05:30,DN,H214,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2068,2022-01-01T10:31:43+05:30,Point,72.871472,21.159427,41
213D,2275,GJ05BZ1458,09:48:33,17530633,2022-01-01T10:34:49+05:30,DN,H219,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2228,2022-01-01T08:33:08+05:30,Point,72.907187,21.23492,9
19U,72,GJ05BZ1535,08:53:11,17528038,2022-01-01T10:34:47+05:30,UP,H234,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2077,2022-01-01T08:49:19+05:30,Point,72.853946,21.193185,0
16U,1179,GJ05BZ1889,10:02:35,17526773,2022-01-01T10:34:48+05:30,UP,H243,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4252,2022-01-01T09:59:59+05:30,Point,72.881048,21.215141,0
254U,1170,GJ05BZ2063,09:24:51,17527706,2022-01-01T10:34:43+05:30,UP,H248,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4427,2022-01-01T07:48:59+05:30,Point,72.812931,21.222951,0
254U,1385,GJ05BZ2239,10:33:03,17527733,2022-01-01T10:34:47+05:30,UP,H256,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4434,2022-01-01T09:32:54+05:30,Point,72.876543,21.166319,16
15AU,90,GJ05BZ2651,10:34:05,17530947,2022-01-01T10:34:49+05:30,UP,H279,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2056,2022-01-01T10:31:45+05:30,Point,72.794828,21.159845,0
16U,124,GJ05BZ2767,,17526808,2022-01-01T10:34:48+05:30,UP,H294,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4041,2022-01-01T09:59:24+05:30,Point,72.863657,21.190812,8
