route_id,trip_delay,license_plate,last_stop_arrival_time,trip_id,observationDateTime,trip_direction,vehicle_label,id,last_stop_id,actual_trip_start_time,speed,location.type,location.coordinates
107D,444,GJ05BX2064,06:28:58,17541061,2022-01-02 06:29:28+05:30,DN,C017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2741,2022-01-02T06:13:00+05:30,27.0,Point,"[72.787328, 21.194325]"
104U,258,GJ05BX3022,,17541654,2022-01-02 06:29:28+05:30,UP,M02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1005,2022-01-02T06:21:29+05:30,25.0,Point,"[72.839912, 21.183091]"
108U,217,GJ05BX3437,06:28:43,17536614,2022-01-02 06:29:28+05:30,UP,C187,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2007,2022-01-02T06:17:10+05:30,40.0,Point,"[72.796158, 21.208101]"
21U,795,GJ05CU1096,06:28:23,17539145,2022-01-02 06:29:28+05:30,UP,E012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2080,2022-01-02T06:01:53+05:30,17.0,Point,"[72.86381, 21.190697]"
21U,746,GJ05CU2192,06:27:08,17539150,2022-01-02 06:29:28+05:30,UP,E040,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1017,2022-01-02T06:11:48+05:30,14.0,Point,"[72.839579, 21.204963]"
104D,557,GJ05BX3511,06:23:53,17541710,2022-01-02 06:29:28+05:30,DN,M75,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4446,2022-01-02T06:13:10+05:30,0.0,Point,"[72.869125, 21.154351]"
19U,44,GJ05BZ4401,06:15:40,17536011,2022-01-02 06:29:28+05:30,UP,H331,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1003,2022-01-02T06:13:52+05:30,26.0,Point,"[72.882973, 21.18933]"
104D,557,GJ05BX3511,06:23:53,17541710,2022-01-02 06:29:28+05:30,DN,M75,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4446,2022-01-02T06:13:10+05:30,0.0,Point,"[72.869125, 21.154351]"
108U,217,GJ05BX3437,06:28:43,17536614,2022-01-02 06:29:28+05:30,UP,C187,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2007,2022-01-02T06:17:10+05:30,40.0,Point,"[72.796158, 21.208101]"
658U,475,GJ05BX3307,06:28:53,17534578,2022-01-02 06:29:28+05:30,UP,C094,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6960,2022-01-02T06:01:06+05:30,41.0,Point,"[72.694948, 21.180639]"
116D,367,GJ05BZ3750,06:26:36,17536842,2022-01-02 06:29:28+05:30,DN,H321,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1123,2022-01-02T06:04:24+05:30,26.0,Point,"[72.825177, 21.188607]"
104U,258,GJ05BX3022,,17541654,2022-01-02 06:29:28+05:30,UP,M02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1005,2022-01-02T06:21:29+05:30,25.0,Point,"[72.839912, 21.183091]"
20D,49,GJ05BX2283,06:26:31,17537688,2022-01-02 06:29:28+05:30,DN,A35,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-02T06:14:10+05:30,15.5,Point,"[72.839938, 21.20358]"
21U,746,GJ05CU2192,06:27:08,17539150,2022-01-02 06:29:28+05:30,UP,E040,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1017,2022-01-02T06:11:48+05:30,14.0,Point,"[72.839579, 21.204963]"
116D,367,GJ05BZ3750,06:26:36,17536842,2022-01-02 06:29:28+05:30,DN,H321,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1123,2022-01-02T06:04:24+05:30,26.0,Point,"[72.825177, 21.188607]"
21U,795,GJ05CU1096,06:28:23,17539145,2022-01-02 06:29:28+05:30,UP,E012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2080,2022-01-02T06:01:53+05:30,17.0,Point,"[72.86381, 21.190697]"
20D,49,GJ05BX2283,06:26:31,17537688,2022-01-02 06:29:28+05:30,DN,A35,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-02T06:14:10+05:30,15.5,Point,"[72.839938, 21.20358]"
12U,273,GJ05BU3663,06:28:13,17535055,2022-01-02 06:29:28+05:30,UP,P13,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4050,2022-01-02T06:12:07+05:30,5.7,Point,"[72.895893, 21.217636]"
12U,273,GJ05BU3663,06:28:13,17535055,2022-01-02 06:29:28+05:30,UP,P13,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4050,2022-01-02T06:12:07+05:30,5.7,Point,"[72.895893, 21.217636]"
19U,44,GJ05BZ4401,06:15:40,17536011,2022-01-02 06:29:28+05:30,UP,H331,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1003,2022-01-02T06:13:52+05:30,26.0,Point,"[72.882973, 21.18933]"
12D,41,GJ05BV2468,06:29:20,17535210,2022-01-02 06:29:29+05:30,DN,P26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4047,2022-01-02T06:20:39+05:30,15.0,Point,"[72.887969, 21.204132]"
21D,820,GJ05BX9504,06:26:01,17539094,2022-01-02 06:29:29+05:30,DN,A51,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1001,2022-01-02T06:01:29+05:30,13.0,Point,"[72.84012, 21.204397]"
403D,72,GJ05BZ4185,06:16:03,17536009,2022-01-02 06:29:29+05:30,DN,H326,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4385,2022-01-02T06:16:47+05:30,0.0,Point,"[72.884617, 21.223757]"
16D,0,GJ05BZ2852,06:15:37,17535020,2022-01-02 06:29:29+05:30,DN,H301,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2071,2022-01-02T06:12:25+05:30,26.0,Point,"[72.865931, 21.208386]"
20D,1013,GJ05BX2181,06:28:10,17537674,2022-01-02 06:29:29+05:30,DN,A26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4040,2022-01-02T05:58:26+05:30,19.0,Point,"[72.847344, 21.258171]"
12D,41,GJ05BV2468,06:29:20,17535210,2022-01-02 06:29:29+05:30,DN,P26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4047,2022-01-02T06:20:39+05:30,15.0,Point,"[72.887969, 21.204132]"
13U,9,GJ05BX1806,06:26:50,17534372,2022-01-02 06:29:29+05:30,UP,A06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2028,2022-01-02T06:01:45+05:30,22.0,Point,"[72.86744, 21.213337]"
118U,147,GJ05BZ2510,,17536885,2022-01-02 06:29:29+05:30,UP,H262,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-02T06:10:05+05:30,25.0,Point,"[72.845934, 21.261918]"
21D,820,GJ05BX9504,06:26:01,17539094,2022-01-02 06:29:29+05:30,DN,A51,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1001,2022-01-02T06:01:29+05:30,13.0,Point,"[72.84012, 21.204397]"
17AD,290,GJ05CU0654,06:27:59,17538337,2022-01-02 06:29:29+05:30,DN,E003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1016,2022-01-02T06:14:04+05:30,33.0,Point,"[72.834568, 21.207726]"
403D,72,GJ05BZ4185,06:16:03,17536009,2022-01-02 06:29:29+05:30,DN,H326,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4385,2022-01-02T06:16:47+05:30,0.0,Point,"[72.884617, 21.223757]"
13U,9,GJ05BX1806,06:26:50,17534372,2022-01-02 06:29:29+05:30,UP,A06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2028,2022-01-02T06:01:45+05:30,22.0,Point,"[72.86744, 21.213337]"
16D,0,GJ05BZ2852,06:15:37,17535020,2022-01-02 06:29:29+05:30,DN,H301,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2071,2022-01-02T06:12:25+05:30,26.0,Point,"[72.865931, 21.208386]"
17AD,290,GJ05CU0654,06:27:59,17538337,2022-01-02 06:29:29+05:30,DN,E003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1016,2022-01-02T06:14:04+05:30,33.0,Point,"[72.834568, 21.207726]"
118U,147,GJ05BZ2510,,17536885,2022-01-02 06:29:29+05:30,UP,H262,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-02T06:10:05+05:30,25.0,Point,"[72.845934, 21.261918]"
20D,1013,GJ05BX2181,06:28:10,17537674,2022-01-02 06:29:29+05:30,DN,A26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4040,2022-01-02T05:58:26+05:30,19.0,Point,"[72.847344, 21.258171]"
506D,1503,GJ05BX3508,06:26:15,17536298,2022-01-02 06:29:30+05:30,DN,M60,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4011,2022-01-02T06:22:51+05:30,28.0,Point,"[72.783847, 21.155246]"
105U,134,GJ05BX3127,06:28:01,17536471,2022-01-02 06:29:30+05:30,UP,M11,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2502,2022-01-02T06:16:07+05:30,20.0,Point,"[72.826917, 21.171843]"
716U,1269,GJ05BZ4017,06:28:50,17538582,2022-01-02 06:29:30+05:30,UP,H333,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2623,2022-01-02T06:03:14+05:30,28.0,Point,"[72.80503, 21.176185]"
136D,353,GJ05BX1926,06:28:40,17541514,2022-01-02 06:29:30+05:30,DN,A10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4015,2022-01-02T06:20:08+05:30,47.0,Point,"[72.762308, 21.150637]"
136D,353,GJ05BX1926,06:28:40,17541514,2022-01-02 06:29:30+05:30,DN,A10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4015,2022-01-02T06:20:08+05:30,47.0,Point,"[72.762308, 21.150637]"
302VU,1135,GJ05BZ3607,,17540199,2022-01-02 06:29:30+05:30,UP,H353,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2041,2022-01-02T06:15:10+05:30,0.0,Point,"[72.833552, 21.178701]"
716U,1269,GJ05BZ4017,06:28:50,17538582,2022-01-02 06:29:30+05:30,UP,H333,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2623,2022-01-02T06:03:14+05:30,28.0,Point,"[72.80503, 21.176185]"
13D,269,GJ05BZ4186,06:11:46,17534277,2022-01-02 06:29:30+05:30,DN,H337,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6884,2022-01-02T06:12:02+05:30,45.0,Point,"[72.909245, 21.184879]"
302VU,1135,GJ05BZ3607,,17540199,2022-01-02 06:29:30+05:30,UP,H353,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2041,2022-01-02T06:15:10+05:30,0.0,Point,"[72.833552, 21.178701]"
403U,631,GJ05BZ0920,06:26:18,17535937,2022-01-02 06:29:30+05:30,UP,H161,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2034,2022-01-02T06:04:33+05:30,14.0,Point,"[72.86719, 21.20133]"
13D,269,GJ05BZ4186,06:11:46,17534277,2022-01-02 06:29:30+05:30,DN,H337,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6884,2022-01-02T06:12:02+05:30,45.0,Point,"[72.909245, 21.184879]"
18D,84,GJ05BX8984,06:27:20,17535407,2022-01-02 06:29:30+05:30,DN,H27,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2028,2022-01-02T06:21:22+05:30,9.0,Point,"[72.860339, 21.213753]"
18D,84,GJ05BX8984,06:27:20,17535407,2022-01-02 06:29:30+05:30,DN,H27,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2028,2022-01-02T06:21:22+05:30,9.0,Point,"[72.860339, 21.213753]"
506D,1503,GJ05BX3508,06:26:15,17536298,2022-01-02 06:29:30+05:30,DN,M60,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4011,2022-01-02T06:22:51+05:30,28.0,Point,"[72.783847, 21.155246]"
17AD,188,GJ05CU2495,06:26:40,17538316,2022-01-02 06:29:30+05:30,DN,E015,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2085,2022-01-02T05:59:50+05:30,24.0,Point,"[72.86333, 21.215968]"
105U,134,GJ05BX3127,06:28:01,17536471,2022-01-02 06:29:30+05:30,UP,M11,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2502,2022-01-02T06:16:07+05:30,20.0,Point,"[72.826917, 21.171843]"
706U,58,GJ05BZ3659,06:29:02,17538466,2022-01-02 06:29:30+05:30,UP,H327,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4013,2022-01-02T06:00:26+05:30,36.0,Point,"[72.785848, 21.15615]"
254U,1207,GJ05BZ2947,06:26:34,17535742,2022-01-02 06:29:30+05:30,UP,H309,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2205,2022-01-02T06:08:06+05:30,2.0,Point,"[72.822515, 21.214776]"
213U,227,GJ05BZ0644,,17538646,2022-01-02 06:29:30+05:30,UP,H179,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4201,2022-01-02T06:11:02+05:30,23.0,Point,"[72.817535, 21.22558]"
403U,631,GJ05BZ0920,06:26:18,17535937,2022-01-02 06:29:30+05:30,UP,H161,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2034,2022-01-02T06:04:33+05:30,14.0,Point,"[72.86719, 21.20133]"
213U,227,GJ05BZ0644,,17538646,2022-01-02 06:29:30+05:30,UP,H179,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4201,2022-01-02T06:11:02+05:30,23.0,Point,"[72.817535, 21.22558]"
17AD,188,GJ05CU2495,06:26:40,17538316,2022-01-02 06:29:30+05:30,DN,E015,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2085,2022-01-02T05:59:50+05:30,24.0,Point,"[72.86333, 21.215968]"
706U,58,GJ05BZ3659,06:29:02,17538466,2022-01-02 06:29:30+05:30,UP,H327,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4013,2022-01-02T06:00:26+05:30,36.0,Point,"[72.785848, 21.15615]"
254U,1207,GJ05BZ2947,06:26:34,17535742,2022-01-02 06:29:30+05:30,UP,H309,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2205,2022-01-02T06:08:06+05:30,2.0,Point,"[72.822515, 21.214776]"
12U,334,GJ05BV2742,06:28:49,17535085,2022-01-02 06:29:31+05:30,UP,P32,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2049,2022-01-02T06:10:53+05:30,40.0,Point,"[72.828186, 21.175759]"
17AD,121,GJ05CU0594,06:27:21,17538339,2022-01-02 06:29:31+05:30,DN,E004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2003,2022-01-02T06:24:31+05:30,27.0,Point,"[72.801487, 21.193727]"
14U,96,GJ05CU2487,06:29:16,17540498,2022-01-02 06:29:31+05:30,UP,E030,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4015,2022-01-02T06:27:06+05:30,43.0,Point,"[72.76087, 21.148354]"
17AD,121,GJ05CU0594,06:27:21,17538339,2022-01-02 06:29:31+05:30,DN,E004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2003,2022-01-02T06:24:31+05:30,27.0,Point,"[72.801487, 21.193727]"
14U,96,GJ05CU2487,06:29:16,17540498,2022-01-02 06:29:31+05:30,UP,E030,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4015,2022-01-02T06:27:06+05:30,43.0,Point,"[72.76087, 21.148354]"
12D,591,GJ05BV4912,06:28:26,17535268,2022-01-02 06:29:31+05:30,DN,P43,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2053,2022-01-02T06:20:45+05:30,18.0,Point,"[72.802855, 21.166171]"
12D,591,GJ05BV4912,06:28:26,17535268,2022-01-02 06:29:31+05:30,DN,P43,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2053,2022-01-02T06:20:45+05:30,18.0,Point,"[72.802855, 21.166171]"
12U,334,GJ05BV2742,06:28:49,17535085,2022-01-02 06:29:31+05:30,UP,P32,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2049,2022-01-02T06:10:53+05:30,40.0,Point,"[72.828186, 21.175759]"
102D,333,GJ05BZ5817,06:28:59,17541298,2022-01-02 06:29:31+05:30,DN,H389,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2016,2022-01-02T06:22:55+05:30,31.0,Point,"[72.823713, 21.230382]"
137ED,323,GJ05BZ2759,06:24:59,17539327,2022-01-02 06:29:31+05:30,DN,H292,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2007,2022-01-02T06:01:31+05:30,36.0,Point,"[72.817967, 21.196918]"
204D,498,GJ05BX3224,06:21:00,17535777,2022-01-02 06:29:31+05:30,DN,M26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4405,2022-01-02T06:17:20+05:30,0.0,Point,"[72.882893, 21.168896]"
204D,498,GJ05BX3224,06:21:00,17535777,2022-01-02 06:29:31+05:30,DN,M26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4405,2022-01-02T06:17:20+05:30,0.0,Point,"[72.882893, 21.168896]"
102D,333,GJ05BZ5817,06:28:59,17541298,2022-01-02 06:29:31+05:30,DN,H389,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2016,2022-01-02T06:22:55+05:30,31.0,Point,"[72.823713, 21.230382]"
137ED,323,GJ05BZ2759,06:24:59,17539327,2022-01-02 06:29:31+05:30,DN,H292,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2007,2022-01-02T06:01:31+05:30,36.0,Point,"[72.817967, 21.196918]"
19U,44,GJ05BZ4401,06:15:40,17536011,2022-01-02 06:29:32+05:30,UP,H331,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1003,2022-01-02T06:13:52+05:30,10.0,Point,"[72.883168, 21.189288]"
504U,588,GJ05BX3388,06:27:22,17541966,2022-01-02 06:29:32+05:30,UP,M46,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2441,2022-01-02T06:03:41+05:30,5.0,Point,"[72.86223, 21.171894]"
305U,1174,GJ05BX3732,06:25:02,17539992,2022-01-02 06:29:32+05:30,UP,M67,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2066,2022-01-02T06:01:40+05:30,25.0,Point,"[72.834325, 21.145995]"
305U,1174,GJ05BX3732,06:25:02,17539992,2022-01-02 06:29:32+05:30,UP,M67,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2066,2022-01-02T06:01:40+05:30,25.0,Point,"[72.834325, 21.145995]"
104U,77,GJ05BX3043,06:27:23,17541693,2022-01-02 06:29:32+05:30,UP,M04,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2444,2022-01-02T06:11:10+05:30,21.0,Point,"[72.868077, 21.15502]"
402U,210,GJ05BZ4201,,17541357,2022-01-02 06:29:32+05:30,UP,H334,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2081,2022-01-02T06:13:32+05:30,6.0,Point,"[72.863137, 21.190644]"
13D,354,GJ05BZ2298,06:29:16,17534257,2022-01-02 06:29:32+05:30,DN,H257,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2030,2022-01-02T06:00:55+05:30,13.0,Point,"[72.864925, 21.211054]"
402U,210,GJ05BZ4201,,17541357,2022-01-02 06:29:32+05:30,UP,H334,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2081,2022-01-02T06:13:32+05:30,6.0,Point,"[72.863137, 21.190644]"
504U,588,GJ05BX3388,06:27:22,17541966,2022-01-02 06:29:32+05:30,UP,M46,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2441,2022-01-02T06:03:41+05:30,5.0,Point,"[72.86223, 21.171894]"
104U,77,GJ05BX3043,06:27:23,17541693,2022-01-02 06:29:32+05:30,UP,M04,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2444,2022-01-02T06:11:10+05:30,21.0,Point,"[72.868077, 21.15502]"
19U,44,GJ05BZ4401,06:15:40,17536011,2022-01-02 06:29:32+05:30,UP,H331,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1003,2022-01-02T06:13:52+05:30,10.0,Point,"[72.883168, 21.189288]"
13D,354,GJ05BZ2298,06:29:16,17534257,2022-01-02 06:29:32+05:30,DN,H257,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2030,2022-01-02T06:00:55+05:30,13.0,Point,"[72.864925, 21.211054]"
