uv/avgOverTime,o3/avgOverTime,pm2p5/avgOverTime,airQualityLevel,co2/avgOverTime,pm10/avgOverTime,co/avgOverTime,observationDateTime,deviceStatus,no2/avgOverTime,airTemperature/avgOverTime,illuminance/avgOverTime,ambientNoise/avgOverTime,aqiMajorPollutant,so2/avgOverTime,relativeHumidity/avgOverTime,id,atmosphericPressure/avgOverTime,airQualityIndex
0,25.9,119.21,VERY_POOR,286.68,183.2,3.15,2022-01-01T20:01:16+05:30,ACTIVE,92.33,23.99,1.2,80.12,PM2.5,8.15,68.66,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,356
0.38,38.98,156.29,VERY_POOR,261.54,237.05,0.75,2022-01-01T12:01:14+05:30,ACTIVE,63.74,25.03,540.69,70.26,PM2.5,4.12,62.32,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,393
0.42,41.81,153.14,VERY_POOR,262.54,224.67,0.64,2022-01-01T12:16:13+05:30,ACTIVE,61.65,25.48,540.47,70.44,PM2.5,3.9,61.32,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,390
0.44,47.32,151.3,VERY_POOR,264.01,225.29,0.54,2022-01-01T12:46:14+05:30,ACTIVE,57.1,26.31,420.62,71.63,PM2.5,3.75,59.66,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,390
0.44,45.61,154.25,VERY_POOR,262.14,221.82,0.52,2022-01-01T12:31:14+05:30,ACTIVE,58.33,25.89,430.73,71.25,PM2.5,3.63,60.42,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,390
0.36,38,151.6,VERY_POOR,256.68,229.72,0.76,2022-01-01T11:46:12+05:30,ACTIVE,64.01,24.58,393.25,72.06,PM2.5,4.08,63.37,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,393
0.45,47.81,136.26,VERY_POOR,268.51,208.46,0.54,2022-01-01T13:01:12+05:30,ACTIVE,56.34,26.72,380.66,72.44,PM2.5,3.77,58.59,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,390
0.47,38.18,129.97,VERY_POOR,287.14,195.04,1.06,2022-01-01T13:31:12+05:30,ACTIVE,69.1,27.33,347.44,77.35,PM2.5,4.42,56.28,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,386
0.46,42.91,129.69,VERY_POOR,277.71,196.49,0.76,2022-01-01T13:16:12+05:30,ACTIVE,61.78,27.05,350.72,75.03,PM2.5,3.97,57.27,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,386
0.2,50.35,89.32,VERY_POOR,293.76,133.78,0.35,2022-01-01T16:31:16+05:30,ACTIVE,50.86,30.84,386.73,77.24,PM2.5,3.7,51.11,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,372
0.25,50.39,87.93,VERY_POOR,292.99,130.3,0.3,2022-01-01T16:16:15+05:30,ACTIVE,51.54,30.57,455.86,76.78,PM2.5,3.59,52.31,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,372
0.16,52.02,84.44,VERY_POOR,292.29,124.48,0.33,2022-01-01T16:46:15+05:30,ACTIVE,47.99,30.71,302.38,76.62,PM2.5,3.46,50.91,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,372
0.13,52.99,82.06,VERY_POOR,291.34,118.94,0.3,2022-01-01T17:01:15+05:30,ACTIVE,47.96,30.51,276.26,77.7,PM2.5,3.35,51.12,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,372
0.29,51.68,83.31,VERY_POOR,291.27,120.63,0.25,2022-01-01T16:01:14+05:30,ACTIVE,49.72,30.1,428.28,74.24,PM2.5,3.25,53.21,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,376
0.07,49.23,78.41,VERY_POOR,288.2,114.05,0.29,2022-01-01T17:31:16+05:30,ACTIVE,52.65,29.98,208.35,80.5,PM2.5,3.33,52.06,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,367
0.09,51.92,80.24,VERY_POOR,290.85,115.61,0.26,2022-01-01T17:16:15+05:30,ACTIVE,49.71,30.29,261.52,79.88,PM2.5,3.26,51.43,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,367
0.05,44.71,82.22,VERY_POOR,285.5,120.53,0.42,2022-01-01T17:46:16+05:30,ACTIVE,59.4,29.56,134.66,80.14,PM2.5,3.6,53.53,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,367
0.36,50.27,86.14,VERY_POOR,289.58,126.47,0.32,2022-01-01T15:31:13+05:30,ACTIVE,51.18,29.43,413.93,74.21,PM2.5,3.4,55.13,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,376
0.47,42.7,117.34,VERY_POOR,285.22,187.62,0.81,2022-01-01T14:01:15+05:30,ACTIVE,61.08,28.06,327.83,78.4,PM2.5,4.24,57.06,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,386
0.45,46.65,100.36,VERY_POOR,287.17,168.76,0.45,2022-01-01T14:31:14+05:30,ACTIVE,55.12,28.66,296.06,75.49,PM2.5,3.55,57.1,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,381
0.4,48.44,90.38,VERY_POOR,285.3,133.2,0.38,2022-01-01T15:01:14+05:30,ACTIVE,51.47,28.83,312.56,75,PM2.5,3.37,56.67,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,381
0.32,52.78,83.6,VERY_POOR,289.08,120.61,0.23,2022-01-01T15:46:13+05:30,ACTIVE,48.54,29.78,412.29,72.58,PM2.5,3.18,53.97,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,376
0.42,48.52,93.56,VERY_POOR,286.2,135.51,0.33,2022-01-01T14:46:13+05:30,ACTIVE,52.18,28.76,290.34,74.66,PM2.5,3.39,56.99,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,381
0.46,44.36,107.12,VERY_POOR,286.46,186.81,0.6,2022-01-01T14:16:13+05:30,ACTIVE,58.4,28.43,312.87,77.84,PM2.5,3.76,57.68,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,381
0.39,48.16,88.31,VERY_POOR,288.63,132.11,0.43,2022-01-01T15:16:15+05:30,ACTIVE,52.79,29.06,362.9,75.24,PM2.5,3.52,55.89,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,376
0.47,40.48,128.62,VERY_POOR,286.25,196.69,0.98,2022-01-01T13:46:12+05:30,ACTIVE,65.44,27.65,339.09,77.92,PM2.5,4.49,56.09,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.9,386
0.15,39.6,223,VERY_POOR,210.84,314.44,0.61,2022-01-01T10:01:13+05:30,ACTIVE,63.93,20.98,263.24,70.77,PM2.5,3.83,71.07,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,397
0.21,40.64,197.28,VERY_POOR,220.76,296.66,0.54,2022-01-01T10:31:15+05:30,ACTIVE,63.48,22.07,293.92,74.39,PM2.5,3.67,69.07,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,397
0.24,39.86,187.46,VERY_POOR,227.38,346.69,0.59,2022-01-01T10:46:14+05:30,ACTIVE,63.34,22.58,313.92,75.81,PM2.5,3.71,67.99,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,397
0.18,40.59,206.79,VERY_POOR,216.22,291.98,0.56,2022-01-01T10:16:13+05:30,ACTIVE,63.46,21.52,282.73,71.55,PM2.5,3.73,70.15,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,397
0.28,40.87,168.48,VERY_POOR,233.81,304.78,0.58,2022-01-01T11:01:14+05:30,ACTIVE,61,23.11,355.01,75.53,PM2.5,3.68,66.97,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,397
0.33,39.25,151.26,VERY_POOR,248.78,220.36,0.68,2022-01-01T11:31:12+05:30,ACTIVE,61.87,24.1,404.06,74.05,PM2.5,3.91,64.64,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,393
0.31,41.81,154.64,VERY_POOR,241.07,222.98,0.59,2022-01-01T11:16:11+05:30,ACTIVE,59.13,23.63,416.89,75.19,PM2.5,3.71,65.81,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,393
0,20.92,208.69,VERY_POOR,276.08,323.79,4.27,2022-01-01T23:01:14+05:30,ACTIVE,83.53,22.59,1.26,74.41,PM2.5,9.37,72.31,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,354
0,20.9,215.29,VERY_POOR,284.1,334.2,4.48,2022-01-01T22:46:14+05:30,ACTIVE,84.61,22.74,1.27,74.68,PM2.5,9.78,72.09,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,354
0,19.93,177.38,VERY_POOR,257.59,272.11,3.44,2022-01-01T23:46:14+05:30,ACTIVE,85.44,22.08,1.27,82.19,PM2.5,7.87,72.8,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,354
0,21.08,213.57,VERY_POOR,293.89,335.78,4.52,2022-01-01T22:31:14+05:30,ACTIVE,86.75,22.92,1.27,73.42,PM2.5,9.94,71.52,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,354
0,21,181.14,VERY_POOR,261.94,277.93,3.47,2022-01-01T23:31:14+05:30,ACTIVE,82.44,22.23,1.27,77.21,PM2.5,7.91,72.5,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,354
0,21.47,194.32,VERY_POOR,268.81,298.92,3.76,2022-01-01T23:16:13+05:30,ACTIVE,81.88,22.42,1.26,74.91,PM2.5,8.41,72.31,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.89,354
0,0,126.48,VERY_POOR,400.87,204.74,2.88,2022-01-01T21:01:09+05:30,ACTIVE,88.3,24.62,6.6,80.11,PM2.5,4.47,67.07,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0,0,154.53,VERY_POOR,408.68,248.96,3.28,2022-01-01T22:01:09+05:30,ACTIVE,81.62,24.19,6.81,79.95,PM2.5,4.78,68.87,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,350
0,0,137.57,VERY_POOR,418.97,228.39,3.84,2022-01-01T21:16:08+05:30,ACTIVE,91.41,24.6,7.77,82.36,PM2.5,5.69,67.44,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,350
0,0,140.44,VERY_POOR,407.66,231.23,3.32,2022-01-01T21:31:09+05:30,ACTIVE,92.04,24.54,7.94,82.6,PM2.5,5.68,67.95,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,350
0,0,169.12,VERY_POOR,426.15,270.28,3.29,2022-01-01T22:16:08+05:30,ACTIVE,76.12,24.02,6.53,79.11,PM2.5,4.64,70.02,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,349
0,0,142.53,VERY_POOR,382.37,230.29,2.98,2022-01-01T21:46:09+05:30,ACTIVE,88.88,24.36,6.73,80.8,PM2.5,5.05,68.27,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,350
0,0,119.81,VERY_POOR,400.13,193.57,3.08,2022-01-01T20:46:08+05:30,ACTIVE,86.72,24.8,6.45,78.69,PM2.5,4.1,66.1,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0,0,118.5,VERY_POOR,404.11,189.46,2.84,2022-01-01T20:16:08+05:30,ACTIVE,84.29,25.17,6.7,82.55,PM2.5,4.25,64.97,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0,0,121.59,VERY_POOR,403.77,200.73,3.07,2022-01-01T20:31:09+05:30,ACTIVE,84.97,24.96,6.73,80.13,PM2.5,4.33,65.66,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0.03,1.3,80.85,VERY_POOR,364.47,136.92,1.35,2022-01-01T18:01:11+05:30,ACTIVE,69.62,29.19,622.99,82.49,PM2.5,1.41,52.82,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0.02,0.65,76.81,VERY_POOR,361.88,130.14,1.29,2022-01-01T18:16:10+05:30,ACTIVE,73.85,28.57,189.76,81.28,PM2.5,1.24,54.42,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0,,104.81,VERY_POOR,390.75,164.4,2.2,2022-01-01T19:46:09+05:30,ACTIVE,85.71,25.81,6.73,82.42,PM2.5,2.88,62.43,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0,0,84.34,VERY_POOR,381.63,144.72,1.51,2022-01-01T18:46:12+05:30,ACTIVE,76.82,27.68,27.65,82.44,PM2.5,2.63,56.46,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0.01,0,73.74,VERY_POOR,360.15,125.24,0.85,2022-01-01T18:31:11+05:30,ACTIVE,75.01,28.21,115.61,82.38,PM2.5,1.29,55.03,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0,0,87.69,VERY_POOR,389.15,138.25,1.98,2022-01-01T19:01:11+05:30,ACTIVE,77.35,27.29,10.21,81.11,PM2.5,2.26,57.8,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0,0,90.23,VERY_POOR,378.34,138.34,1.83,2022-01-01T19:16:08+05:30,ACTIVE,80.22,26.86,6.68,81.27,PM2.5,1.78,59.27,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0,0,97.59,VERY_POOR,384.12,152.12,1.95,2022-01-01T19:31:08+05:30,ACTIVE,84.44,26.33,6.74,82.69,PM2.5,2.26,60.9,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0,0,112.25,VERY_POOR,395.16,177.73,2.84,2022-01-01T20:01:10+05:30,ACTIVE,87.09,25.4,6.57,82.34,PM2.5,3.57,64,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
1.31,33.01,123.17,VERY_POOR,342.62,175.56,0.58,2022-01-01T12:01:09+05:30,ACTIVE,36.54,27.38,2441.33,81.34,PM2.5,0,59.84,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,376
1.35,30.54,127.25,VERY_POOR,345.28,177.21,0.62,2022-01-01T12:16:08+05:30,ACTIVE,36.95,27.79,2442.09,80.21,PM2.5,0,59.07,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
1.52,28,116.75,VERY_POOR,350.42,165.75,0.49,2022-01-01T12:46:09+05:30,ACTIVE,35.31,28.36,2562.09,82.21,PM2.5,0,57.92,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
1.41,26.81,116.75,VERY_POOR,348.16,165.75,0.49,2022-01-01T12:31:09+05:30,ACTIVE,36.86,28.15,2519.52,80.61,PM2.5,0,58.45,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
1.23,24.71,125.61,VERY_POOR,345.37,181.08,0.58,2022-01-01T11:46:15+05:30,ACTIVE,37.23,27.03,2482.33,80.92,PM2.5,0,60.58,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,376
0.18,34.45,67.44,VERY_POOR,365.75,104.4,0.56,2022-01-01T16:31:10+05:30,ACTIVE,47.01,29.98,2300.07,80.25,PM2.5,0,50.72,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0.23,24.63,68.19,VERY_POOR,361.62,101.37,0.65,2022-01-01T16:16:09+05:30,ACTIVE,46.55,30.01,2650.65,81.41,PM2.5,0,51.4,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0.14,30.61,69.92,VERY_POOR,362.58,110.44,0.38,2022-01-01T16:46:10+05:30,ACTIVE,45.19,29.85,2339.09,81.33,PM2.5,0,50.49,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0.11,20.14,67.96,VERY_POOR,362.58,110.2,0.39,2022-01-01T17:01:10+05:30,ACTIVE,43.98,29.72,4151.06,82.31,PM2.5,0,50.3,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0.27,31.38,66.14,VERY_POOR,358.62,93.89,0.46,2022-01-01T16:01:08+05:30,ACTIVE,42.44,29.93,3200.77,81.7,PM2.5,0,51.59,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,372
0.06,9.91,72.81,VERY_POOR,376.46,111.03,0.59,2022-01-01T17:31:10+05:30,ACTIVE,53.26,29.59,1424.34,82.17,PM2.5,0.26,49.33,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0.08,16.61,65.51,VERY_POOR,376,107.54,0.43,2022-01-01T17:16:10+05:30,ACTIVE,46.18,29.61,3658.22,82.24,PM2.5,0,49.68,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0.04,9.17,77.27,VERY_POOR,367.52,124.07,0.77,2022-01-01T17:46:10+05:30,ACTIVE,63.02,29.19,622.99,82.49,PM2.5,0.43,52.82,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,377
0.35,27.03,69.25,VERY_POOR,366,102.36,0.5,2022-01-01T15:31:08+05:30,ACTIVE,50.38,30.03,3311.06,81.38,PM2.5,0,51.76,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,372
0.89,37.16,87.21,VERY_POOR,354.17,123.99,0.35,2022-01-01T14:01:10+05:30,ACTIVE,45.07,29.68,2900.52,81.01,PM2.5,0,54.12,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,375
0.58,34.57,77.97,VERY_POOR,361.81,107.12,0.36,2022-01-01T14:31:08+05:30,ACTIVE,39.52,29.81,3051.13,81.46,PM2.5,0,53.41,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0.45,23.91,79.53,VERY_POOR,363.15,127.67,0.62,2022-01-01T15:01:09+05:30,ACTIVE,44.9,29.79,2577.47,82.5,PM2.5,0,53.08,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0.3,38.89,64.28,VERY_POOR,360.75,88.68,0.39,2022-01-01T15:46:08+05:30,ACTIVE,48.54,29.98,3491.04,80.95,PM2.5,0,51.3,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,372
0.5,29.88,83.34,VERY_POOR,359.43,127.66,0.43,2022-01-01T14:46:08+05:30,ACTIVE,39.73,29.91,2739.33,81.87,PM2.5,0,52.95,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0.67,36.68,80.08,VERY_POOR,360.12,112.84,0.36,2022-01-01T14:16:08+05:30,ACTIVE,38.17,29.68,3038.81,80.52,PM2.5,0,53.87,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,374
0.42,24.07,74.66,VERY_POOR,367.9,122.18,0.61,2022-01-01T15:16:09+05:30,ACTIVE,46.59,29.85,2865.45,82.43,PM2.5,0,52.87,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,372
0.25,11.12,249.68,VERY_POOR,350.25,356.77,0.95,2022-01-01T10:01:09+05:30,ACTIVE,55.49,23.39,1968.55,82.15,PM2.5,0.03,67.51,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b3ec32ff-fa7d-64fa-c0af-272e25d314e9,0.94,371
